ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000129317.15,PUS7L,PUS7L,0.135,5.239,0.551,0.586,1,-4.70265270864218
ENSG00000163807.6,KIAA1143,KIAA1143,-0.109,5.535,-0.551,0.586,1,-4.72110350483243
ENSG00000119596.18,YLPM1,YLPM1,-0.079,6.213,-0.55,0.586,1,-4.73578207341336
ENSG00000278540.5,ACACA,ACACA,0.112,6.701,0.551,0.586,1,-4.73830589477399
ENSG00000104331.9,BPNT2,BPNT2,0.082,7.185,0.551,0.586,1,-4.74330656893614
ENSG00000100650.16,SRSF5,SRSF5,-0.096,7.029,-0.551,0.586,1,-4.74675533408467
ENSG00000165119.22,HNRNPK,HNRNPK,-0.095,9.452,-0.551,0.586,1,-4.75425855048037
ENSG00000182916.8,TCEAL7,TCEAL7,-0.954,-2.279,-0.549,0.587,1,-4.60235171285644
ENSG00000162944.11,RFTN2,RFTN2,0.861,-2.911,0.549,0.587,1,-4.60262112660735
ENSG00000293091.1,,,-0.427,-5.164,-0.549,0.587,1,-4.60345903695288
ENSG00000260057.6,LINC01571,LINC01571,-0.366,-4.912,-0.55,0.587,1,-4.60380324149042
ENSG00000261247.2,GOLGA8T,GOLGA8T,0.923,-3.179,0.549,0.587,1,-4.60425748180081
ENSG00000260572.1,PPM1L-DT,PPM1L-DT,0.362,-2.397,0.549,0.587,1,-4.60685428774762
ENSG00000154258.17,ABCA9,ABCA9,-0.963,-0.932,-0.549,0.587,1,-4.60727897477428
ENSG00000134532.20,SOX5,SOX5,-0.459,0.398,-0.55,0.587,1,-4.60940008933006
ENSG00000156510.13,HKDC1,HKDC1,0.641,0.13,0.55,0.587,1,-4.61001610944762
ENSG00000224699.11,LAMTOR5-AS1,LAMTOR5-AS1,0.319,-0.477,0.55,0.587,1,-4.61073869507687
ENSG00000138646.9,HERC5,HERC5,-0.45,-0.04,-0.549,0.587,1,-4.61245923415179
ENSG00000278600.1,,,0.221,0.559,0.549,0.587,1,-4.61830650077867
ENSG00000256591.5,,,-0.19,2.331,-0.549,0.587,1,-4.62715054725606
ENSG00000258790.1,,,-0.231,4.137,-0.549,0.587,1,-4.66419105163519
ENSG00000179886.6,TIGD5,TIGD5,0.123,3.869,0.549,0.587,1,-4.66474207350621
ENSG00000188917.15,TRMT2B,TRMT2B,0.117,4.249,0.549,0.587,1,-4.67146277930452
ENSG00000104064.18,GABPB1,GABPB1,0.108,4.536,0.55,0.587,1,-4.67249677153492
ENSG00000162542.14,TMCO4,TMCO4,0.126,4.214,0.549,0.587,1,-4.68423056555072
ENSG00000076003.5,MCM6,MCM6,-0.226,4.707,-0.549,0.587,1,-4.68771952069518
ENSG00000135775.14,COG2,COG2,-0.076,4.926,-0.55,0.587,1,-4.69870455821227
ENSG00000167113.11,COQ4,COQ4,-0.121,5.274,-0.549,0.587,1,-4.71049556095655
ENSG00000205323.9,SARNP,SARNP,0.118,5.694,0.549,0.587,1,-4.71317216312627
ENSG00000196497.17,IPO4,IPO4,-0.125,5.777,-0.55,0.587,1,-4.72457393217922
ENSG00000134697.13,GNL2,GNL2,-0.088,5.913,-0.55,0.587,1,-4.72607246607039
ENSG00000119787.14,ATL2,ATL2,-0.162,5.865,-0.549,0.587,1,-4.73213033980983
ENSG00000144560.16,VGLL4,VGLL4,-0.116,6.234,-0.549,0.587,1,-4.73641599041948
ENSG00000182541.18,LIMK2,LIMK2,0.18,6.39,0.55,0.587,1,-4.74250949274285
ENSG00000223638.4,RFPL4A,RFPL4A,-0.653,-4.606,-0.548,0.588,1,-4.60093560701815
ENSG00000261794.2,GOLGA8H,GOLGA8H,0.68,-2.002,0.547,0.588,1,-4.60492267033271
ENSG00000287808.1,DHX9-AS1,DHX9-AS1,0.409,-2.113,0.548,0.588,1,-4.60638080513108
ENSG00000128011.5,LRFN1,LRFN1,-0.447,-2.07,-0.548,0.588,1,-4.60806057237367
ENSG00000218175.2,,,-0.203,-0.781,-0.547,0.588,1,-4.61072297848108
ENSG00000288852.1,,,-0.243,0.093,-0.547,0.588,1,-4.61247850852946
ENSG00000163126.15,ANKRD23,ANKRD23,-0.224,0.853,-0.548,0.588,1,-4.61832679437901
ENSG00000159450.13,TCHH,TCHH,0.431,-0.44,0.548,0.588,1,-4.62293778473373
ENSG00000172167.8,MTBP,MTBP,-0.263,1.944,-0.547,0.588,1,-4.62797229341947
ENSG00000237037.9,NDUFA6-DT,NDUFA6-DT,0.186,1.608,0.548,0.588,1,-4.62930458810564
ENSG00000181450.18,ZNF678,ZNF678,0.153,3.142,0.548,0.588,1,-4.64124601908878
ENSG00000186376.15,ZNF75D,ZNF75D,0.173,3.446,0.547,0.588,1,-4.64793106925812
ENSG00000138468.16,SENP7,SENP7,0.13,3.871,0.548,0.588,1,-4.65763124333901
ENSG00000184178.17,SCFD2,SCFD2,-0.13,3.995,-0.547,0.588,1,-4.65874451664786
ENSG00000118707.11,TGIF2,TGIF2,-0.207,4.064,-0.548,0.588,1,-4.66269048301343
ENSG00000113070.8,HBEGF,HBEGF,0.305,4.327,0.548,0.588,1,-4.66707470999591
ENSG00000130818.12,ZNF426,ZNF426,0.121,4.253,0.547,0.588,1,-4.67812308941237
ENSG00000130699.20,TAF4,TAF4,-0.114,4.046,-0.548,0.588,1,-4.68088214696627
ENSG00000062598.18,ELMO2,ELMO2,0.11,4.937,0.548,0.588,1,-4.69298208945394
ENSG00000051128.19,HOMER3,HOMER3,0.153,5.678,0.548,0.588,1,-4.71350728243573
ENSG00000170142.12,UBE2E1,UBE2E1,-0.091,6.849,-0.548,0.588,1,-4.73755821138695
ENSG00000224837.1,GCSHP5,GCSHP5,-1.292,-2.854,-0.546,0.589,1,-4.603052579057
ENSG00000253807.6,LINC01170,LINC01170,0.601,-4.094,0.546,0.589,1,-4.60521442822414
ENSG00000226251.8,LINC02608,LINC02608,0.318,-2.584,0.546,0.589,1,-4.60571201100588
ENSG00000101342.10,TLDC2,TLDC2,-0.439,-3.161,-0.546,0.589,1,-4.60598461492703
ENSG00000169894.18,MUC3A,MUC3A,-0.895,-1.964,-0.546,0.589,1,-4.60695044183645
ENSG00000107105.15,ELAVL2,ELAVL2,0.665,-3.234,0.546,0.589,1,-4.60736514342591
ENSG00000115468.13,EFHD1,EFHD1,-0.566,-1.302,-0.547,0.589,1,-4.60837968647048
ENSG00000179611.3,DGKZP1,DGKZP1,0.213,-1.709,0.546,0.589,1,-4.60921776454831
ENSG00000255769.8,GOLGA2P10,GOLGA2P10,-0.663,-1.973,-0.546,0.589,1,-4.60975939257314
ENSG00000285077.4,ARHGAP11B,ARHGAP11B,0.541,0.784,0.546,0.589,1,-4.61336649927073
ENSG00000108932.13,SLC16A6,SLC16A6,-0.367,0.593,-0.547,0.589,1,-4.61720955348565
ENSG00000132846.6,ZBED3,ZBED3,-0.289,2.431,-0.546,0.589,1,-4.62196744356372
ENSG00000134901.14,POGLUT2,POGLUT2,-0.258,2.762,-0.547,0.589,1,-4.62522214413688
ENSG00000293508.1,POLR1HASP,POLR1HASP,0.177,1.971,0.546,0.589,1,-4.62863673036882
ENSG00000016082.15,ISL1,ISL1,-0.242,-2.094,-0.547,0.589,1,-4.63243178398009
ENSG00000164045.12,CDC25A,CDC25A,0.377,2.813,0.547,0.589,1,-4.63711959690067
ENSG00000154079.6,SDHAF4,SDHAF4,-0.25,3.212,-0.546,0.589,1,-4.63715231575346
ENSG00000169231.13,THBS3,THBS3,0.241,3.441,0.546,0.589,1,-4.64298572179299
ENSG00000015153.15,YAF2,YAF2,0.236,4.469,0.546,0.589,1,-4.65819007860001
ENSG00000170604.5,IRF2BP1,IRF2BP1,-0.147,4.507,-0.546,0.589,1,-4.6849482792437
ENSG00000118596.12,SLC16A7,SLC16A7,0.236,4.812,0.547,0.589,1,-4.69119378929068
ENSG00000127922.10,SEM1,SEM1,-0.144,5.523,-0.546,0.589,1,-4.71278826806562
ENSG00000197045.14,GMFB,GMFB,0.11,6.696,0.547,0.589,1,-4.72851384641082
ENSG00000179918.19,SEPHS2,SEPHS2,-0.083,5.928,-0.546,0.589,1,-4.72881418104739
ENSG00000114745.15,GORASP1,GORASP1,0.118,5.97,0.547,0.589,1,-4.73240715202597
ENSG00000004897.12,CDC27,CDC27,0.107,6.547,0.546,0.589,1,-4.73263939885695
ENSG00000099812.9,MISP,MISP,-0.139,2.743,-0.547,0.589,1,-4.7413610702771
ENSG00000109475.17,RPL34,RPL34,-0.114,8.103,-0.547,0.589,1,-4.74631088545871
ENSG00000293110.1,,,-0.705,-4.141,-0.545,0.59,1,-4.60145292276535
ENSG00000184795.9,UNC93B5,UNC93B5,-0.461,-5.482,-0.545,0.59,1,-4.60255692538699
ENSG00000271966.1,ARFGEF1-DT,ARFGEF1-DT,0.317,-2.918,0.545,0.59,1,-4.60436703209729
ENSG00000152495.11,CAMK4,CAMK4,-0.989,-1.601,-0.545,0.59,1,-4.60571342948502
ENSG00000130045.17,NXNL2,NXNL2,-0.519,-3.031,-0.545,0.59,1,-4.60583828359815
ENSG00000253250.3,C8orf88,C8orf88,0.663,-0.682,0.544,0.59,1,-4.60585656915361
ENSG00000105711.14,SCN1B,SCN1B,-0.453,0.373,-0.545,0.59,1,-4.60971501825219
ENSG00000205838.15,TTC23L,TTC23L,0.484,-1.585,0.545,0.59,1,-4.61076989669432
ENSG00000101842.14,VSIG1,VSIG1,0.657,0.511,0.545,0.59,1,-4.61521560274794
ENSG00000130829.18,DUSP9,DUSP9,-0.359,-1.551,-0.545,0.59,1,-4.61573485375389
ENSG00000167207.15,NOD2,NOD2,0.278,-0.858,0.544,0.59,1,-4.62044776905371
ENSG00000203965.13,EFCAB7,EFCAB7,-0.19,2.802,-0.545,0.59,1,-4.635669341262
ENSG00000187609.16,EXD3,EXD3,0.15,2.98,0.544,0.59,1,-4.64117232659875
ENSG00000214941.8,ZSWIM7,ZSWIM7,0.226,3.487,0.545,0.59,1,-4.64402907639329
ENSG00000137094.16,DNAJB5,DNAJB5,0.283,3.492,0.544,0.59,1,-4.64492380002252
ENSG00000102575.14,ACP5,ACP5,-0.272,2.188,-0.545,0.59,1,-4.64795932557615
ENSG00000164933.13,SLC25A32,SLC25A32,0.146,4.966,0.545,0.59,1,-4.68297179243805
ENSG00000280789.2,PAGR1,PAGR1,-0.107,4.414,-0.545,0.59,1,-4.69006529514284
ENSG00000117682.18,DHDDS,DHDDS,0.097,5.428,0.545,0.59,1,-4.69947703062294
ENSG00000197019.5,SERTAD1,SERTAD1,-0.089,4.848,-0.545,0.59,1,-4.69970742014258
ENSG00000107819.15,SFXN3,SFXN3,-0.144,5.55,-0.545,0.59,1,-4.70017754600825
ENSG00000095015.6,MAP3K1,MAP3K1,-0.099,4.666,-0.545,0.59,1,-4.70354790032594
ENSG00000113583.8,C5orf15,C5orf15,-0.119,6.624,-0.545,0.59,1,-4.72709199779481
ENSG00000198677.13,SKIC3,SKIC3,-0.106,6.6,-0.545,0.59,1,-4.7329647258865
ENSG00000063244.14,U2AF2,U2AF2,-0.071,7.522,-0.545,0.59,1,-4.74813504084195
ENSG00000130726.12,TRIM28,TRIM28,-0.087,7.733,-0.545,0.59,1,-4.75061483185537
ENSG00000163931.17,TKT,TKT,-0.147,8.581,-0.545,0.59,1,-4.75323285892987
ENSG00000044115.21,CTNNA1,CTNNA1,-0.076,9.135,-0.545,0.59,1,-4.7552022760421
ENSG00000185774.17,KCNIP4,KCNIP4,-0.839,-4.863,-0.543,0.591,1,-4.60129292392995
ENSG00000198106.8,,,0.65,-3.454,0.543,0.591,1,-4.60175761994815
ENSG00000118094.12,TREH,TREH,-0.523,-3.738,-0.543,0.591,1,-4.60611832357244
ENSG00000243679.1,,,1.042,-2.537,0.544,0.591,1,-4.60704445876045
ENSG00000285533.4,RELA-DT,RELA-DT,-0.326,-0.102,-0.543,0.591,1,-4.60925875671425
ENSG00000217648.1,PARLP2,PARLP2,-0.319,-0.798,-0.543,0.591,1,-4.61097430452552
ENSG00000267056.2,,,0.459,-3.581,0.544,0.591,1,-4.61190714537579
ENSG00000205578.6,POM121B,POM121B,0.518,0.277,0.543,0.591,1,-4.6124741187136
ENSG00000257354.2,MIRLET7IHG,MIRLET7IHG,-0.368,0.405,-0.544,0.591,1,-4.61291450465237
ENSG00000079150.19,FKBP7,FKBP7,-0.362,2.488,-0.543,0.591,1,-4.61559794951517
ENSG00000205560.13,CPT1B,CPT1B,-0.234,1.352,-0.544,0.591,1,-4.63445986067911
ENSG00000135596.18,MICAL1,MICAL1,0.229,4.053,0.544,0.591,1,-4.64167088396374
ENSG00000197937.13,ZNF347,ZNF347,0.169,3.268,0.544,0.591,1,-4.64644439284072
ENSG00000172296.13,SPTLC3,SPTLC3,-0.248,2.418,-0.544,0.591,1,-4.65025985902805
ENSG00000166681.14,BEX3,BEX3,-0.147,5.706,-0.543,0.591,1,-4.68334098475256
ENSG00000186812.13,ZNF397,ZNF397,0.114,4.227,0.543,0.591,1,-4.69095381928949
ENSG00000073417.15,PDE8A,PDE8A,0.171,5.204,0.543,0.591,1,-4.69444071426474
ENSG00000182154.8,MRPL41,MRPL41,-0.174,5.465,-0.543,0.591,1,-4.70696994532044
ENSG00000162924.16,REL,REL,0.121,4.895,0.543,0.591,1,-4.71304752433411
ENSG00000129245.13,FXR2,FXR2,0.085,5.541,0.543,0.591,1,-4.71917510164477
ENSG00000167508.12,MVD,MVD,-0.172,5.571,-0.543,0.591,1,-4.72007429450439
ENSG00000269994.3,LINC02893,LINC02893,-0.435,-3.885,-0.541,0.592,1,-4.60675289122311
ENSG00000286193.3,CPLANE1-AS1,CPLANE1-AS1,-0.291,-2.453,-0.542,0.592,1,-4.60687117778493
ENSG00000228109.2,MELTF-AS1,MELTF-AS1,0.407,-1.138,0.542,0.592,1,-4.60847540114079
ENSG00000059804.17,SLC2A3,SLC2A3,0.494,2.138,0.542,0.592,1,-4.61090092900445
ENSG00000168661.15,ZNF30,ZNF30,-0.157,1.727,-0.542,0.592,1,-4.62404537385895
ENSG00000105708.9,ZNF14,ZNF14,-0.164,2.342,-0.542,0.592,1,-4.63197940167106
ENSG00000139278.10,GLIPR1,GLIPR1,-0.439,3.874,-0.542,0.592,1,-4.63478713002922
ENSG00000108384.16,RAD51C,RAD51C,-0.19,3.357,-0.542,0.592,1,-4.64421510310155
ENSG00000159055.4,MIS18A,MIS18A,-0.222,3.291,-0.543,0.592,1,-4.6513329305369
ENSG00000117385.16,P3H1,P3H1,-0.202,5.117,-0.542,0.592,1,-4.665891290787
ENSG00000234616.9,JRK,JRK,0.122,4.495,0.542,0.592,1,-4.70141947206852
ENSG00000137547.9,MRPL15,MRPL15,-0.171,5.752,-0.542,0.592,1,-4.70484581207666
ENSG00000112146.17,FBXO9,FBXO9,0.16,5.838,0.542,0.592,1,-4.71422230925477
ENSG00000111667.14,USP5,USP5,-0.135,6.373,-0.542,0.592,1,-4.73624304919109
ENSG00000167491.18,GATAD2A,GATAD2A,0.093,6.766,0.542,0.592,1,-4.74147649368906
ENSG00000196591.12,HDAC2,HDAC2,-0.079,7.021,-0.542,0.592,1,-4.74315827966818
ENSG00000163399.16,ATP1A1,ATP1A1,-0.105,9.49,-0.542,0.592,1,-4.75643282060308
ENSG00000231528.3,FAM225A,FAM225A,0.679,-4.751,0.541,0.593,1,-4.60106491596832
ENSG00000245067.8,IGFBP7-AS1,IGFBP7-AS1,0.601,-4.711,0.541,0.593,1,-4.60123046329478
ENSG00000279232.2,,,-0.405,-3.248,-0.541,0.593,1,-4.60315681284702
ENSG00000242479.1,EIF2AK1P1,EIF2AK1P1,0.35,-4.338,0.54,0.593,1,-4.60354094318241
ENSG00000108813.12,DLX4,DLX4,-0.521,-2.759,-0.54,0.593,1,-4.60498863850619
ENSG00000257446.4,ZNF878,ZNF878,-0.443,-2.797,-0.54,0.593,1,-4.60561339513822
ENSG00000178458.5,H3P16,H3P16,0.263,-2.701,0.54,0.593,1,-4.60668479688416
ENSG00000235663.1,SAPCD1-AS1,SAPCD1-AS1,-0.353,-2.18,-0.541,0.593,1,-4.6084128129952
ENSG00000281189.1,GHET1,GHET1,-0.233,-0.83,-0.541,0.593,1,-4.61045969998281
ENSG00000281501.1,SEPSECS-AS1,SEPSECS-AS1,-0.256,-0.759,-0.541,0.593,1,-4.61066745116056
ENSG00000061337.16,LZTS1,LZTS1,-0.605,-0.936,-0.54,0.593,1,-4.61244270420513
ENSG00000147257.16,GPC3,GPC3,-0.575,0.079,-0.54,0.593,1,-4.61476134820269
ENSG00000142156.16,COL6A1,COL6A1,-0.612,3.023,-0.54,0.593,1,-4.61921511975645
ENSG00000186474.16,KLK12,KLK12,-0.591,-0.749,-0.541,0.593,1,-4.62074637045372
ENSG00000275964.2,,,0.208,1.313,0.541,0.593,1,-4.62093764817209
ENSG00000178440.9,TIMM23B-AGAP6,TIMM23B-AGAP6,0.453,1.107,0.54,0.593,1,-4.62131897794295
ENSG00000187650.4,VMAC,VMAC,0.142,1.848,0.541,0.593,1,-4.62605629254855
ENSG00000011021.23,CLCN6,CLCN6,0.196,4.566,0.54,0.593,1,-4.66221165457828
ENSG00000139629.16,GALNT6,GALNT6,-0.272,5.439,-0.541,0.593,1,-4.66695188203372
ENSG00000075239.14,ACAT1,ACAT1,-0.142,5.535,-0.54,0.593,1,-4.69082972839927
ENSG00000099795.7,NDUFB7,NDUFB7,-0.131,5.736,-0.54,0.593,1,-4.71288299533405
ENSG00000182979.18,MTA1,MTA1,-0.111,5.706,-0.541,0.593,1,-4.72291072091841
ENSG00000123908.12,AGO2,AGO2,0.122,6.293,0.541,0.593,1,-4.73868395293051
ENSG00000163597.17,SNHG16,SNHG16,0.164,6.868,0.541,0.593,1,-4.73986271159411
ENSG00000113522.14,RAD50,RAD50,-0.085,6.072,-0.54,0.593,1,-4.74071091071173
ENSG00000178951.9,ZBTB7A,ZBTB7A,-0.087,6.503,-0.54,0.593,1,-4.74481799924744
ENSG00000227028.6,SLC8A1-AS1,SLC8A1-AS1,-0.611,-5.075,-0.538,0.594,1,-4.60139506687372
ENSG00000115353.11,TACR1,TACR1,-1.144,-3.476,-0.54,0.594,1,-4.60145282300913
ENSG00000154277.13,UCHL1,UCHL1,-0.894,2.856,-0.539,0.594,1,-4.60929057107749
ENSG00000077063.11,CTTNBP2,CTTNBP2,-0.486,-0.339,-0.539,0.594,1,-4.614364126617
