ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000162769.13,FLVCR1,FLVCR1,1.745,1.069,2.421,4.162,5.277,1.1166775287029e-05,0.00117817571833561,3.32741703103126
ENSG00000291217.1,,LINC01347,1.798,1.101,2.494,0.392,5.276,1.11963635558183e-05,0.00117817571833561,3.19369684075451
ENSG00000141867.19,BRD4,BRD4,0.74,0.453,1.027,6.411,5.269,1.14108563813134e-05,0.00119468208477084,3.12728270634863
ENSG00000185728.17,YTHDF3,YTHDF3,-0.579,-0.804,-0.354,6.731,-5.266,1.15104831906018e-05,0.00119905686704108,3.11160150708793
ENSG00000226419.8,SLC16A1-AS1,SLC16A1-AS1,1.97,1.204,2.735,1.986,5.26,1.1721853052254e-05,0.00121497006886613,3.32514505983166
ENSG00000107815.10,TWNK,TWNK,1.729,1.057,2.402,4.093,5.254,1.18943498958657e-05,0.00122671578776764,3.26315315281264
ENSG00000178913.9,TAF7,TAF7,-0.665,-0.925,-0.406,6.737,-5.243,1.22709799892662e-05,0.00125929413454203,3.04993206532775
ENSG00000204084.14,INPP5B,INPP5B,1.335,0.814,1.856,4.065,5.239,1.24319064190487e-05,0.00126952423678266,3.2605933141423
ENSG00000109065.12,NAT9,NAT9,1.006,0.613,1.399,5.159,5.231,1.26918229761409e-05,0.00128971318772256,3.06090432073564
ENSG00000129347.21,KRI1,KRI1,0.964,0.587,1.341,4.679,5.229,1.27592247490522e-05,0.00129023770267245,3.11570888238858
ENSG00000139921.13,TMX1,TMX1,-0.79,-1.099,-0.481,6.086,-5.221,1.30698887816472e-05,0.00131523686623081,3.01836017952565
ENSG00000267254.8,ZNF790-AS1,ZNF790-AS1,1.641,0.998,2.284,1.712,5.216,1.32454165557603e-05,0.00132637960315438,3.20463418992775
ENSG00000055483.20,USP36,USP36,1.024,0.622,1.425,5.6,5.213,1.33661294985812e-05,0.00132637960315438,2.98978002727694
ENSG00000111877.18,MCM9,MCM9,1.015,0.617,1.413,4.028,5.213,1.33725681167036e-05,0.00132637960315438,3.15401694005961
ENSG00000204946.10,ZNF783,ZNF783,1.59,0.966,2.215,3.826,5.203,1.37208538876462e-05,0.00135444429090907,3.12266784097457
ENSG00000219481.11,NBPF1,NBPF1,1.169,0.708,1.629,4.927,5.188,1.43157214155242e-05,0.00140646874380956,3.01939671447089
ENSG00000104825.17,NFKBIB,NFKBIB,0.783,0.474,1.092,4.913,5.186,1.4426679000382e-05,0.00141068422489584,2.98935951626746
ENSG00000105821.15,DNAJC2,DNAJC2,1.302,0.788,1.817,5.265,5.177,1.4776932052258e-05,0.00143814930255074,2.93847348754185
ENSG00000111845.5,PAK1IP1,PAK1IP1,-0.833,-1.164,-0.503,4.586,-5.151,1.5910518743997e-05,0.00154123856805167,2.8652430906334
ENSG00000145332.14,KLHL8,KLHL8,-0.953,-1.332,-0.575,4.611,-5.146,1.61203178650997e-05,0.00155429855508612,2.93232321393506
ENSG00000249456.1,,,1.643,0.99,2.296,0.188,5.143,1.62432519055596e-05,0.0015589009814919,2.81419236939862
ENSG00000125459.18,MSTO1,MSTO1,1.069,0.642,1.495,5.698,5.124,1.71433405135568e-05,0.00163770252924439,2.74839408073755
ENSG00000231365.7,WARS2-AS1,WARS2-AS1,1.166,0.7,1.631,3.545,5.12,1.7341049618635e-05,0.00164787083050479,2.92592615730669
ENSG00000246526.3,LINC02481,LINC02481,3.232,1.942,4.522,-2.377,5.119,1.74087656478798e-05,0.00164787083050479,1.91508463680182
ENSG00000215302.9,WHAMMP4,WHAMMP4,2.132,1.28,2.983,0.165,5.116,1.75276923982365e-05,0.00165158665188838,2.75310824581
ENSG00000221823.11,PPP3R1,PPP3R1,-0.734,-1.028,-0.44,6.459,-5.105,1.80971613469755e-05,0.00169753011186788,2.67343170708275
ENSG00000118369.13,USP35,USP35,1.436,0.86,2.011,3.642,5.1,1.83486270109878e-05,0.00171336503575575,2.87477425107667
ENSG00000143543.15,JTB,JTB,-0.675,-0.946,-0.404,6.429,-5.089,1.88920142312649e-05,0.00175619486553418,2.63897016071118
ENSG00000140830.9,TXNL4B,TXNL4B,0.921,0.551,1.291,4.415,5.085,1.91437909592071e-05,0.00177092229528161,2.73320272020187
ENSG00000110060.9,PUS3,PUS3,-0.859,-1.204,-0.513,3.643,-5.083,1.92212984292505e-05,0.00177092229528161,2.79860799569886
ENSG00000111011.18,RSRC2,RSRC2,0.942,0.562,1.322,6.247,5.067,2.0128674675047e-05,0.00184631604430852,2.58708882609681
ENSG00000101181.18,MTG2,MTG2,0.995,0.593,1.397,4.866,5.061,2.04329968679828e-05,0.00186597367873693,2.62016495481685
ENSG00000124571.18,XPO5,XPO5,0.846,0.504,1.188,5.634,5.058,2.06379483143733e-05,0.00187642398489894,2.58061050465413
ENSG00000213918.11,DNASE1,DNASE1,1.438,0.856,2.019,3.506,5.054,2.08689831964012e-05,0.00188789277704486,2.78361820281468
ENSG00000271147.8,ARMCX5-GPRASP2,ARMCX5-GPRASP2,-1.191,-1.673,-0.709,1.576,-5.053,2.09462295571789e-05,0.00188789277704486,2.75134235909514
ENSG00000100814.19,CCNB1IP1,CCNB1IP1,1.008,0.6,1.416,5.4,5.044,2.14792607071814e-05,0.00192755443489122,2.56053638026346
ENSG00000160570.14,DEDD2,DEDD2,1.162,0.691,1.634,4.961,5.039,2.17447633684312e-05,0.00194296958891198,2.59280197854496
ENSG00000047188.16,YTHDC2,YTHDC2,0.971,0.576,1.366,5.718,5.025,2.26295812767401e-05,0.0020133528749649,2.52823528480989
ENSG00000145907.16,G3BP1,G3BP1,-1.631,-2.296,-0.966,7.897,-5.014,2.33247623936067e-05,0.00206552866515225,2.40455996497734
ENSG00000291273.1,,,2.453,1.453,3.453,0.107,5.013,2.34153032470226e-05,0.00206552866515225,2.5804283758365
ENSG00000242086.8,MUC20-OT1,MUC20-OT1,1.643,0.972,2.313,4.889,5.006,2.38367496342527e-05,0.00208719745384263,2.50471390245803
ENSG00000115282.21,TTC31,TTC31,0.862,0.51,1.213,4.126,5.006,2.38623153188955e-05,0.00208719745384263,2.55774506083638
ENSG00000196689.13,TRPV1,TRPV1,1.727,1.021,2.433,2.807,5.002,2.41509672147546e-05,0.00210356953933556,2.65235251834011
ENSG00000288827.1,,,1.828,1.076,2.58,-0.216,4.969,2.64924971543817e-05,0.00229786387452022,2.41129875156057
ENSG00000288721.1,,,3.409,2.005,4.813,-1.023,4.963,2.69533749629871e-05,0.00232809776242801,2.21893371938625
ENSG00000166170.12,BAG5,BAG5,-0.502,-0.709,-0.295,5.834,-4.957,2.73419238693276e-05,0.00235185926062722,2.29912354954944
ENSG00000180008.9,SOCS4,SOCS4,-0.651,-0.919,-0.382,5.486,-4.952,2.77494584325379e-05,0.00237705071614261,2.30511273564951
ENSG00000072609.18,CHFR,CHFR,0.991,0.582,1.4,5.415,4.949,2.80297243183961e-05,0.00239117771654466,2.30007276605803
ENSG00000140598.16,EFL1,EFL1,1.157,0.678,1.636,4.84,4.938,2.88543006916356e-05,0.00245143300548199,2.32926354299819
ENSG00000161048.12,NAPEPLD,NAPEPLD,-0.842,-1.192,-0.493,3.694,-4.929,2.95996208052533e-05,0.00250449036446082,2.41751446816775
ENSG00000166181.13,API5,API5,-0.671,-0.95,-0.393,7.265,-4.926,2.9864177039817e-05,0.00251197797833058,2.16803139937793
ENSG00000291078.1,,,0.898,0.525,1.27,3.099,4.925,2.99304660225593e-05,0.00251197797833058,2.39380045560211
ENSG00000100664.11,EIF5,EIF5,1.017,0.595,1.439,8.613,4.923,3.01491378820634e-05,0.00251411354885083,2.1462099130035
ENSG00000291266.1,,SMG1P5,2.615,1.529,3.701,3.503,4.922,3.01984695448073e-05,0.00251411354885083,2.4123625693378
ENSG00000166024.14,R3HCC1L,R3HCC1L,0.77,0.45,1.091,4.498,4.918,3.05514726503588e-05,0.00253332811216775,2.2969818901925
ENSG00000169246.17,NPIPB3,NPIPB3,1.904,1.109,2.699,3.234,4.894,3.26249615289453e-05,0.00269448387448221,2.33160888404943
ENSG00000105771.14,SMG9,SMG9,1.016,0.591,1.442,5.262,4.88,3.39442504719408e-05,0.00279231869953704,2.10596762834145
ENSG00000165684.6,SNAPC4,SNAPC4,1.14,0.663,1.618,5.097,4.879,3.4087370579408e-05,0.00279300866447086,2.14141802291368
ENSG00000068724.18,TTC7A,TTC7A,1.461,0.849,2.074,5.178,4.875,3.44558682603871e-05,0.00281208720093632,2.10807600896382
ENSG00000170260.9,ZNF212,ZNF212,1.19,0.691,1.689,3.392,4.872,3.47727022427396e-05,0.00281964384201241,2.27727920270946
ENSG00000064995.19,TAF11,TAF11,-0.673,-0.955,-0.391,5.034,-4.871,3.48204931768054e-05,0.00281964384201241,2.10859262469712
ENSG00000141219.16,C17orf80,C17orf80,-0.717,-1.018,-0.416,4.326,-4.868,3.51067789059092e-05,0.0028317646954066,2.19077971427143
ENSG00000272391.6,POM121C,POM121C,0.773,0.447,1.099,6.329,4.845,3.74321615199967e-05,0.00300763065236252,1.96344970419677
ENSG00000140521.18,POLG,POLG,1.008,0.583,1.433,6.12,4.843,3.76507813775223e-05,0.00301351620832447,1.96844289846125
ENSG00000270629.7,NBPF14,NBPF14,1.407,0.813,2.002,4.879,4.836,3.83726808677608e-05,0.00305948336303339,2.03303126390619
ENSG00000293510.1,AFG3L1P,AFG3L1P,1.505,0.869,2.141,3.649,4.833,3.87043609191034e-05,0.00307410498794258,2.16609519914284
ENSG00000001631.17,KRIT1,KRIT1,-0.591,-0.841,-0.341,4.924,-4.831,3.90038905226467e-05,0.00308607118524606,2.01544740267476
ENSG00000130734.10,ATG4D,ATG4D,0.999,0.576,1.421,4.562,4.828,3.92417873761859e-05,0.00309308841181876,2.06037585878698
ENSG00000290796.1,,,2.787,1.606,3.967,1.93,4.825,3.95779972753774e-05,0.0031077722860552,2.18554418057567
ENSG00000126001.17,CEP250,CEP250,1.752,1.01,2.494,5.382,4.823,3.98219185444018e-05,0.00311512592990736,2.02734125981643
ENSG00000179526.17,SHARPIN,SHARPIN,0.882,0.508,1.257,5.094,4.818,4.03781725560219e-05,0.00314676510182833,1.97443830492829
ENSG00000256566.1,,,5.563,3.192,7.933,-2.167,4.796,4.29944659921104e-05,0.00333810966298296,1.79149605505542
ENSG00000135637.14,CCDC142,CCDC142,0.845,0.485,1.206,3.974,4.792,4.34814612078895e-05,0.00335887675762018,1.96500844354914
ENSG00000100330.16,MTMR3,MTMR3,0.833,0.478,1.188,5.913,4.79,4.36472922867546e-05,0.00335887675762018,1.86932041326956
ENSG00000135924.17,DNAJB2,DNAJB2,1.314,0.753,1.875,6.273,4.79,4.37480330225493e-05,0.00335887675762018,1.8426890950746
ENSG00000102543.14,CDADC1,CDADC1,0.962,0.551,1.373,3.216,4.781,4.47912282807426e-05,0.00342628104154906,2.03986096744538
ENSG00000023516.9,AKAP11,AKAP11,-0.717,-1.024,-0.41,6.033,-4.776,4.54008975446368e-05,0.00346014928713353,1.7937472772125
ENSG00000178093.14,TSSK6,TSSK6,1.76,1.006,2.513,0.387,4.773,4.58537294127358e-05,0.0034818601125495,1.95584544494658
ENSG00000270231.5,NBPF8,NBPF8,1.419,0.811,2.026,4.556,4.77,4.62772947775493e-05,0.00350119825087079,1.87810488313113
ENSG00000125447.18,GGA3,GGA3,0.81,0.462,1.158,5.297,4.755,4.81987388663333e-05,0.00363330856981487,1.76905688199013
ENSG00000185875.13,THNSL1,THNSL1,-1.041,-1.489,-0.592,3.383,-4.743,4.98685244303e-05,0.0037260676235403,1.95711317773381
ENSG00000204387.14,SNHG32,SNHG32,1.13,0.643,1.617,6.831,4.742,4.99478828019178e-05,0.0037260676235403,1.67740978778227
ENSG00000100038.20,TOP3B,TOP3B,0.857,0.488,1.226,4.49,4.742,4.99684900793152e-05,0.0037260676235403,1.81795738328709
ENSG00000163319.11,MRPS18C,MRPS18C,-1.021,-1.461,-0.58,4.391,-4.734,5.11389600853805e-05,0.0037996797224729,1.78983142028824
ENSG00000110048.12,OSBP,OSBP,1.001,0.568,1.435,6.54,4.723,5.26933279122989e-05,0.00388733320086889,1.64033136446164
ENSG00000182405.6,PGBD4,PGBD4,-0.977,-1.4,-0.554,2.141,-4.723,5.26937110199787e-05,0.00388733320086889,1.93212590106126
ENSG00000137817.17,PARP6,PARP6,1.567,0.888,2.246,5.078,4.718,5.337479181522e-05,0.00392361501535287,1.7066712621538
ENSG00000198663.17,C6orf89,C6orf89,-0.469,-0.673,-0.266,6.706,-4.712,5.43070240154241e-05,0.00397803748353266,1.59445373059422
ENSG00000003509.16,NDUFAF7,NDUFAF7,1.19,0.671,1.708,3.652,4.691,5.75683781837434e-05,0.0042020861962993,1.76323705230927
ENSG00000214293.11,APTR,APTR,1.053,0.594,1.513,3.401,4.684,5.88563919258642e-05,0.00427251665289062,1.78159264949266
ENSG00000038358.15,EDC4,EDC4,0.827,0.466,1.187,5.897,4.683,5.89454781826685e-05,0.00427251665289062,1.54387730750558
ENSG00000198146.4,ZNF770,ZNF770,-0.693,-0.995,-0.39,6.164,-4.679,5.95291360264327e-05,0.00429978742100331,1.52839031350054
ENSG00000290993.1,,,1.359,0.765,1.953,2.756,4.674,6.04047800484066e-05,0.0043478857305676,1.806541783572
ENSG00000255529.9,POLR2M,POLR2M,1.145,0.643,1.647,6.236,4.661,6.26851837611652e-05,0.00449641473830088,1.47873435675346
ENSG00000130766.5,SESN2,SESN2,0.946,0.531,1.362,4.785,4.656,6.36370180791143e-05,0.00454894960268979,1.54004221923375
ENSG00000162413.17,KLHL21,KLHL21,1.264,0.709,1.819,6.13,4.651,6.44630657572683e-05,0.00459216272559509,1.43508612660503
ENSG00000120137.7,PANK3,PANK3,-0.837,-1.205,-0.469,6.809,-4.646,6.5309405029898e-05,0.0046246808789303,1.42115525689341
ENSG00000290890.1,,,2.049,1.148,2.95,1.218,4.646,6.53657258816487e-05,0.0046246808789303,1.72040957285003
ENSG00000139370.12,SLC15A4,SLC15A4,0.787,0.441,1.134,5.116,4.643,6.59744789383903e-05,0.0046407430316331,1.47530360583739
ENSG00000087074.9,PPP1R15A,PPP1R15A,1.66,0.929,2.391,6.333,4.642,6.60404821192361e-05,0.0046407430316331,1.4641005256363
ENSG00000241962.9,,,2.148,1.201,3.095,-0.999,4.635,6.74505138432041e-05,0.00472381470260007,1.43096918685316
ENSG00000214967.6,NPIPA7,NPIPA7,5.059,2.824,7.294,1.047,4.625,6.92754516347877e-05,0.00483528657370084,1.65389655014635
ENSG00000116717.13,GADD45A,GADD45A,1.196,0.667,1.725,6.456,4.623,6.96781637524338e-05,0.00484707494828172,1.36473417748226
ENSG00000162704.16,ARPC5,ARPC5,-0.974,-1.405,-0.543,8.093,-4.621,7.00544087685324e-05,0.00484770325720551,1.32850068776293
ENSG00000147669.11,POLR2K,POLR2K,-0.942,-1.358,-0.525,5.453,-4.621,7.01548951838714e-05,0.00484770325720551,1.40984416858363
ENSG00000291159.1,,,1.388,0.774,2.002,2.871,4.618,7.06997909092531e-05,0.00486041138684825,1.63726348793795
ENSG00000168495.13,POLR3D,POLR3D,0.654,0.365,0.944,4.885,4.617,7.08077298035779e-05,0.00486041138684825,1.41690526963361
ENSG00000196981.4,WDR5B,WDR5B,-1.07,-1.544,-0.596,3.34,-4.611,7.20943777138574e-05,0.00493239752477975,1.62220330847074
ENSG00000169251.13,NMD3,NMD3,-0.619,-0.894,-0.344,6.332,-4.601,7.40654497200787e-05,0.00505058148913563,1.29856057777351
ENSG00000128563.13,PRKRIP1,PRKRIP1,1.103,0.613,1.594,4.909,4.596,7.51037026804677e-05,0.00510458936579048,1.37404346792051
ENSG00000226180.3,,,1.674,0.928,2.419,-0.807,4.59,7.6450265658614e-05,0.00516499731683027,1.431759051029
ENSG00000111364.16,DDX55,DDX55,0.815,0.452,1.177,4.628,4.59,7.64907948030339e-05,0.00516499731683027,1.35676352923607
ENSG00000100226.16,GTPBP1,GTPBP1,1.138,0.631,1.645,5.892,4.588,7.69386444698658e-05,0.00517837045409194,1.31595901754958
ENSG00000169967.17,MAP3K2,MAP3K2,-0.677,-0.979,-0.375,5.749,-4.584,7.76613449522497e-05,0.0051928336268404,1.29226854104274
ENSG00000260236.2,PTPN23-DT,PTPN23-DT,1.701,0.942,2.459,0.135,4.583,7.78142767578556e-05,0.0051928336268404,1.48845804236726
ENSG00000124549.17,BTN2A3P,BTN2A3P,2.605,1.443,3.767,-1.042,4.583,7.79050293269351e-05,0.0051928336268404,1.33006510060539
ENSG00000185485.15,SDHAP1,SDHAP1,2.089,1.157,3.021,3.06,4.581,7.82713984663753e-05,0.00519554892288155,1.54258442400823
ENSG00000106404.14,CLDN15,CLDN15,1.785,0.988,2.581,2.474,4.581,7.84470242576905e-05,0.00519554892288155,1.54917401452656
ENSG00000196652.12,ZKSCAN5,ZKSCAN5,0.859,0.476,1.243,4.373,4.578,7.89530270521091e-05,0.00521240844200707,1.38404078766804
ENSG00000155275.19,TRMT44,TRMT44,1.104,0.611,1.597,3.811,4.576,7.94483173679948e-05,0.00522845593345566,1.46313375323164
ENSG00000282936.3,,,1.449,0.801,2.096,2.41,4.573,8.00668374842312e-05,0.00525248588939276,1.54502649751483
ENSG00000175548.9,ALG10B,ALG10B,-1.738,-2.516,-0.961,3.52,-4.568,8.12255102702443e-05,0.0053116871542655,1.48998766125846
ENSG00000177302.16,TOP3A,TOP3A,0.992,0.547,1.436,5.181,4.562,8.27065722334768e-05,0.00539153220880495,1.26597659152285
ENSG00000168883.20,USP39,USP39,0.737,0.406,1.068,5.836,4.553,8.4697421281535e-05,0.00550400483751166,1.19015408453224
ENSG00000186166.9,CENATAC,CENATAC,0.95,0.524,1.377,2.923,4.55,8.5308639445125e-05,0.00552640029905451,1.4414342334765
ENSG00000162086.16,ZNF75A,ZNF75A,0.878,0.483,1.273,4.264,4.54,8.77859886603965e-05,0.00566916992190037,1.29427370388781
ENSG00000164338.10,UTP15,UTP15,-0.965,-1.4,-0.531,4.526,-4.539,8.80734482600704e-05,0.0056700701317741,1.21502259987782
ENSG00000185246.18,PRPF39,PRPF39,0.788,0.433,1.142,5.197,4.535,8.906529230186e-05,0.00571617185578192,1.16185716607708
ENSG00000105879.13,CBLL1,CBLL1,0.848,0.466,1.231,5.237,4.531,9.0153550919007e-05,0.00576815774861424,1.16147142954356
ENSG00000139636.16,LMBR1L,LMBR1L,0.999,0.547,1.451,4.168,4.514,9.43780275334124e-05,0.00601986618697735,1.27884404234234
ENSG00000088356.6,PDRG1,PDRG1,0.813,0.444,1.181,5.058,4.51,9.5563585434776e-05,0.00607678873025431,1.10782780649114
ENSG00000119760.16,SUPT7L,SUPT7L,-0.504,-0.733,-0.275,5.168,-4.504,9.70451326735343e-05,0.00615212721811121,1.12492853050146
ENSG00000166166.13,TRMT61A,TRMT61A,0.743,0.406,1.08,4.434,4.503,9.74132994246666e-05,0.00615663932034554,1.10336868696595
ENSG00000037749.13,MFAP3,MFAP3,-0.552,-0.803,-0.301,5.829,-4.498,9.86017577825226e-05,0.00621280984447323,1.04698547852969
ENSG00000113658.18,SMAD5,SMAD5,-0.676,-0.983,-0.368,6.325,-4.489,0.00010121061944724,0.00635786709436755,1.0110387559848
ENSG00000163393.13,SLC22A15,SLC22A15,2.169,1.181,3.157,2.042,4.488,0.000101649567287045,0.00636614963704062,1.2653763510788
ENSG00000111725.11,PRKAB1,PRKAB1,1.108,0.603,1.612,5.495,4.486,0.000102001968035575,0.00636897830535384,1.05895161885219
ENSG00000179978.11,NAIPP2,NAIPP2,4.332,2.357,6.306,0.461,4.484,0.000102732434907773,0.0063953254523668,1.20242338200837
ENSG00000138050.15,THUMPD2,THUMPD2,0.891,0.484,1.298,3.937,4.476,0.000104954848756585,0.00651411381653894,1.12478081849947
ENSG00000204619.8,PPP1R11,PPP1R11,-0.6,-0.874,-0.326,5.613,-4.473,0.000105890799721557,0.00655258590515786,0.984995024713307
ENSG00000278311.5,GGNBP2,GGNBP2,-0.699,-1.019,-0.378,6.12,-4.459,0.000109918908711343,0.00678160409995874,0.936269135601932
ENSG00000197579.8,TOPORS,TOPORS,-0.513,-0.748,-0.278,5.018,-4.453,0.000111844600123607,0.0068615461437563,0.992789642958138
ENSG00000268107.6,,,1.745,0.944,2.546,0.572,4.453,0.000111876632734666,0.0068615461437563,1.23566135364716
ENSG00000149716.13,LTO1,LTO1,0.87,0.47,1.269,4.358,4.446,0.000113960502602658,0.00696873515915371,0.983195246142627
ENSG00000100239.16,PPP6R2,PPP6R2,0.7,0.378,1.022,5.995,4.439,0.000116274355490048,0.00708458249296574,0.884759110078512
ENSG00000142528.16,ZNF473,ZNF473,0.865,0.466,1.263,3.866,4.438,0.000116538477091236,0.00708458249296574,1.07152971044704
ENSG00000203485.14,INF2,INF2,0.808,0.436,1.18,6.875,4.434,0.000117906649452892,0.00713182470636378,0.825801654421896
ENSG00000156875.14,MFSD14A,MFSD14A,-0.479,-0.7,-0.258,6.042,-4.434,0.000118003660119767,0.00713182470636378,0.870210842145547
ENSG00000120370.14,GORAB,GORAB,1.168,0.629,1.707,3.971,4.429,0.000119534506867707,0.00720334397490572,1.02858775425846
ENSG00000160299.19,PCNT,PCNT,0.948,0.51,1.385,5.254,4.427,0.000120192129545136,0.00722197926223384,0.898293364001169
ENSG00000011304.22,PTBP1,PTBP1,1.028,0.554,1.503,8.381,4.426,0.000120588014792892,0.00722482527935449,0.796000316198573
ENSG00000153914.16,SREK1,SREK1,0.658,0.354,0.963,6.092,4.423,0.000121740026399536,0.00726693768371841,0.835415593868446
ENSG00000136848.19,DAB2IP,DAB2IP,0.97,0.521,1.418,6.58,4.422,0.000121992007425664,0.00726693768371841,0.838014635654748
ENSG00000104957.14,YJU2B,YJU2B,0.806,0.433,1.179,4.248,4.419,0.00012296810571633,0.00729180752885933,0.967618887149504
ENSG00000125962.16,ARMCX5,ARMCX5,-0.684,-1.001,-0.368,3.938,-4.419,0.000123113006999555,0.00729180752885933,1.03810776460056
ENSG00000004142.12,POLDIP2,POLDIP2,-0.569,-0.832,-0.306,6.599,-4.417,0.000123752761544303,0.00730881694248834,0.792566867486642
ENSG00000233493.4,TMEM238,TMEM238,2.023,1.085,2.961,2.219,4.408,0.000126675776304851,0.00746019557613513,0.997537830426994
ENSG00000267322.4,SNHG22,SNHG22,-2.803,-4.104,-1.503,-2.208,-4.405,0.000127830837183824,0.00750689307314637,0.58270765658209
ENSG00000100263.14,RHBDD3,RHBDD3,1.11,0.595,1.626,4.505,4.404,0.000128221723032151,0.00750857717078104,0.942187636761147
ENSG00000141452.11,RMC1,RMC1,0.743,0.398,1.089,4.552,4.396,0.000131233318642239,0.00766328646606654,0.882763638865323
ENSG00000285793.1,,ANAPC1P2,2.284,1.221,3.348,3.064,4.389,0.000133831606023263,0.00779305953051189,1.08129091743667
ENSG00000160679.14,CHTOP,CHTOP,0.512,0.273,0.751,6.217,4.383,0.000135792929881042,0.00788511886956301,0.724156614384063
ENSG00000166484.20,MAPK7,MAPK7,0.936,0.499,1.372,4.45,4.381,0.000136748171469538,0.00790654774346551,0.848743246958136
ENSG00000183696.14,UPP1,UPP1,1.469,0.784,2.155,5.558,4.38,0.000136924777612355,0.00790654774346551,0.699832553301889
ENSG00000291146.1,RP9P,RP9P,1.21,0.645,1.775,2.745,4.378,0.000137899022649045,0.00790981001312871,1.01947011182086
ENSG00000198961.10,PJA2,PJA2,-0.755,-1.107,-0.402,6.763,-4.378,0.000137910197422652,0.00790981001312871,0.717770760995415
ENSG00000099949.22,LZTR1,LZTR1,0.921,0.491,1.352,5.712,4.377,0.000138125963567419,0.00790981001312871,0.713090755739482
ENSG00000167535.8,CACNB3,CACNB3,1.43,0.761,2.098,4.748,4.369,0.000141439598292914,0.00807725309259536,0.832946339019463
ENSG00000143178.13,TBX19,TBX19,2.17,1.154,3.186,0.743,4.364,0.000143077649949796,0.00814835077873424,1.00001037712724
ENSG00000104221.13,BRF2,BRF2,1.046,0.554,1.537,4.117,4.349,0.000149352666427784,0.00848241308232317,0.768137902058652
ENSG00000135535.17,CD164,CD164,-0.651,-0.957,-0.345,8.46,-4.345,0.000150866596128895,0.00854498507582514,0.580554665251047
ENSG00000177646.20,ACAD9,ACAD9,0.698,0.369,1.027,5.324,4.337,0.000154541642191866,0.00870668143019872,0.653158688959304
ENSG00000290571.1,GOLGA2P5,GOLGA2P5,2.257,1.193,3.321,1.018,4.337,0.000154561445552973,0.00870668143019872,0.810707321751612
ENSG00000186130.5,ZBTB6,ZBTB6,-0.827,-1.217,-0.437,4.48,-4.334,0.000155548202846629,0.00873852098918869,0.721308355533373
ENSG00000105887.11,MTPN,MTPN,-0.58,-0.853,-0.306,7.967,-4.331,0.000157014212220395,0.0087970395116994,0.542477764416806
ENSG00000230724.9,LINC01001,LINC01001,1.895,0.999,2.791,1.955,4.324,0.00015992568641351,0.00893600937830746,0.91874238924252
ENSG00000229127.2,KANSL1L-AS1,KANSL1L-AS1,2.259,1.191,3.328,-2.137,4.321,0.00016137515899216,0.00899276087609537,0.634790833354312
ENSG00000108061.13,SHOC2,SHOC2,-0.548,-0.807,-0.288,6.027,-4.317,0.000163333430544299,0.00907748529539765,0.553247190693178
ENSG00000109572.16,CLCN3,CLCN3,-0.742,-1.094,-0.39,6.578,-4.312,0.00016554832931533,0.00915160260171204,0.536017734563911
ENSG00000095015.6,MAP3K1,MAP3K1,-0.971,-1.432,-0.511,4.666,-4.311,0.000165851014396922,0.00915160260171204,0.775946829151789
ENSG00000054116.12,TRAPPC3,TRAPPC3,-0.871,-1.285,-0.458,5.936,-4.311,0.00016599144130457,0.00915160260171204,0.538164808532983
ENSG00000241258.7,CRCP,CRCP,0.774,0.407,1.142,5.911,4.31,0.000166496880208456,0.00915512023002996,0.528887476848423
