ensembl_gene_id_version,hgnc_symbol,external_gene_name,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
ENSG00000165934.13,CPSF2,CPSF2,-0.052,-0.362,0.258,6.644,-0.345,0.732799054455033,0.999984495355126,-4.9028777155801
ENSG00000033030.16,ZCCHC8,ZCCHC8,0.066,-0.328,0.461,4.796,0.345,0.732834492112078,0.999984495355126,-4.81622067548012
ENSG00000115919.15,KYNU,KYNU,0.197,-0.971,1.365,2.881,0.345,0.732892604187835,0.999984495355126,-4.83503338485548
ENSG00000223891.7,OSER1-DT,OSER1-DT,-0.098,-0.676,0.481,1.294,-0.345,0.73290416873316,0.999984495355126,-4.64462653582783
ENSG00000119801.13,YPEL5,YPEL5,0.078,-0.384,0.54,6.865,0.345,0.732910792018109,0.999984495355126,-4.89140752987866
ENSG00000272916.5,,,0.141,-0.695,0.977,0.847,0.344,0.732939275239875,0.999984495355126,-4.65845721897935
ENSG00000227345.9,PARG,PARG,-0.047,-0.326,0.232,5.008,-0.344,0.732956902578977,0.999984495355126,-4.84937623935746
ENSG00000168615.13,ADAM9,ADAM9,-0.061,-0.424,0.301,8.727,-0.344,0.732979948538222,0.999984495355126,-4.92338495897682
ENSG00000171827.11,ZNF570,ZNF570,0.092,-0.455,0.639,3.112,0.344,0.733016324623216,0.999984495355126,-4.70936107945472
ENSG00000073614.13,KDM5A,KDM5A,0.081,-0.401,0.564,6.169,0.344,0.733030626980841,0.999984495355126,-4.89416503906251
ENSG00000115419.14,GLS,GLS,-0.094,-0.649,0.462,6.647,-0.344,0.733066620161868,0.999984495355126,-4.88055352094298
ENSG00000095787.26,WAC,WAC,0.045,-0.22,0.309,6.812,0.344,0.733121035574538,0.999984495355126,-4.90511714329383
ENSG00000109205.17,ODAM,ODAM,0.391,-1.929,2.71,-3.918,0.344,0.733160069460468,0.999984495355126,-4.61659256020642
ENSG00000166439.6,RNF169,RNF169,-0.05,-0.349,0.248,4.719,-0.344,0.733189914902751,0.999984495355126,-4.82717580017335
ENSG00000293098.1,,,-0.129,-0.892,0.635,0.859,-0.344,0.733223861158744,0.999984495355126,-4.65153413814855
ENSG00000090432.7,MUL1,MUL1,0.059,-0.293,0.411,5.393,0.344,0.733227969602167,0.999984495355126,-4.87022652656319
ENSG00000074319.13,TSG101,TSG101,-0.061,-0.42,0.299,6.222,-0.344,0.733233094188388,0.999984495355126,-4.88735809354798
ENSG00000140481.15,CCDC33,CCDC33,0.254,-1.255,1.763,-0.426,0.344,0.733260493610998,0.999984495355126,-4.69627762086308
ENSG00000185668.8,POU3F1,POU3F1,-0.266,-1.849,1.316,-2.64,-0.344,0.733300275617756,0.999984495355126,-4.6347166642743
ENSG00000124786.13,SLC35B3,SLC35B3,-0.084,-0.582,0.414,5.161,-0.344,0.733325154692863,0.999984495355126,-4.82784903897954
ENSG00000174371.17,EXO1,EXO1,-0.346,-2.4,1.709,1.663,-0.344,0.733330825488626,0.999984495355126,-4.6563982267565
ENSG00000121671.12,CRY2,CRY2,-0.071,-0.495,0.353,4.355,-0.344,0.733332692917815,0.999984495355126,-4.82053820987278
ENSG00000278952.1,,,-0.263,-1.825,1.299,-2.795,-0.344,0.73334089562888,0.999984495355126,-4.62973295696695
ENSG00000237624.1,OXCT2P1,OXCT2P1,-0.49,-3.399,2.42,-3.188,-0.344,0.733360124731161,0.999984495355126,-4.61175085777597
ENSG00000139083.11,ETV6,ETV6,0.081,-0.401,0.564,5.34,0.344,0.73337078886057,0.999984495355126,-4.86270936148316
ENSG00000083290.20,ULK2,ULK2,-0.122,-0.847,0.603,4.431,-0.344,0.733418849676098,0.999984495355126,-4.78042154539335
ENSG00000168000.16,BSCL2,BSCL2,-0.112,-0.78,0.556,5.132,-0.344,0.733453324795402,0.999984495355126,-4.83111573865059
ENSG00000187775.17,DNAH17,DNAH17,0.531,-2.625,3.686,-3.221,0.344,0.733463725878957,0.999984495355126,-4.61582669239794
ENSG00000157036.13,EXOG,EXOG,0.143,-0.706,0.991,3.526,0.344,0.733578489291402,0.999984495355126,-4.7025662181357
ENSG00000148082.10,SHC3,SHC3,-0.389,-2.705,1.926,1.194,-0.343,0.733659973873589,0.999984495355126,-4.63455286187651
ENSG00000178919.9,FOXE1,FOXE1,0.29,-1.434,2.013,0.987,0.343,0.73369906793866,0.999984495355126,-4.77798542426718
ENSG00000185418.16,TARS3,TARS3,0.102,-0.504,0.708,3.091,0.343,0.7337082408263,0.999984495355126,-4.70939526239767
ENSG00000102401.20,ARMCX3,ARMCX3,0.092,-0.457,0.642,6.117,0.343,0.733718830024027,0.999984495355126,-4.85739408875832
ENSG00000264364.3,DYNLL2,DYNLL2,-0.078,-0.543,0.387,6.871,-0.343,0.733736841224045,0.999984495355126,-4.91299041381804
ENSG00000179922.6,ZNF784,ZNF784,0.109,-0.54,0.758,2.15,0.343,0.733742199492789,0.999984495355126,-4.68393768402439
ENSG00000017483.16,SLC38A5,SLC38A5,-0.171,-1.19,0.848,4.209,-0.343,0.733783748422385,0.999984495355126,-4.86132964869411
ENSG00000061918.14,GUCY1B1,GUCY1B1,-0.266,-1.851,1.318,2.638,-0.343,0.733894484628043,0.999984495355126,-4.70550478279685
ENSG00000231742.6,LINC01273,LINC01273,-0.273,-1.9,1.354,-2.109,-0.343,0.733951334670266,0.999984495355126,-4.62025419509991
ENSG00000173535.15,TNFRSF10C,TNFRSF10C,0.164,-0.814,1.142,3.354,0.343,0.733963186977749,0.999984495355126,-4.72141596389026
ENSG00000134910.14,STT3A,STT3A,-0.079,-0.551,0.392,7.313,-0.343,0.733984455149933,0.999984495355126,-4.90801391714786
ENSG00000291206.1,GTF2IRD1P1,GTF2IRD1P1,0.177,-0.877,1.23,-2.156,0.343,0.734010587882238,0.999984495355126,-4.62623398048477
ENSG00000120942.14,UBIAD1,UBIAD1,-0.1,-0.698,0.497,4.127,-0.343,0.734037721423409,0.999984495355126,-4.76982894546568
ENSG00000167434.10,CA4,CA4,-0.251,-1.745,1.244,-5.702,-0.343,0.734128554834185,0.999984495355126,-4.60979172093572
ENSG00000138182.15,KIF20B,KIF20B,-0.29,-2.022,1.441,4.446,-0.343,0.734151459655721,0.999984495355126,-4.78485297013475
ENSG00000278948.1,,,-0.085,-0.591,0.421,3.656,-0.343,0.734161952020557,0.999984495355126,-4.78195214109733
ENSG00000235106.10,BRD3OS,BRD3OS,0.131,-0.651,0.913,4.817,0.343,0.734205881206944,0.999984495355126,-4.76545076342564
ENSG00000126461.15,SCAF1,SCAF1,0.067,-0.331,0.465,6.466,0.343,0.734206628012353,0.999984495355126,-4.89788433255208
ENSG00000130052.14,STARD8,STARD8,-0.473,-3.296,2.349,-1.088,-0.343,0.734302536307314,0.999984495355126,-4.61547360147368
ENSG00000155959.12,VBP1,VBP1,-0.098,-0.685,0.488,5.669,-0.343,0.734353360146021,0.999984495355126,-4.84354570638019
ENSG00000286140.2,DERPC,DERPC,-0.152,-1.061,0.756,4.628,-0.343,0.734362964578919,0.999984495355126,-4.80851316759794
ENSG00000229320.4,KRT8P12,KRT8P12,0.119,-0.591,0.829,0.661,0.342,0.734419447435577,0.999984495355126,-4.65694059982907
ENSG00000198576.4,ARC,ARC,0.439,-2.18,3.057,-3.265,0.342,0.734424343720636,0.999984495355126,-4.61687128916046
ENSG00000102221.14,JADE3,JADE3,-0.071,-0.491,0.35,3.634,-0.342,0.734485816211497,0.999984495355126,-4.74247035904955
ENSG00000163798.14,SLC4A1AP,SLC4A1AP,-0.051,-0.357,0.254,5.089,-0.342,0.734492295173973,0.999984495355126,-4.84343835220882
ENSG00000172458.5,IL17D,IL17D,0.31,-1.54,2.16,-0.193,0.342,0.734498953101619,0.999984495355126,-4.62491073932694
ENSG00000146833.16,TRIM4,TRIM4,-0.071,-0.493,0.352,5.163,-0.342,0.734529536926776,0.999984495355126,-4.84723781273862
ENSG00000247315.4,ZCCHC3,ZCCHC3,-0.085,-0.592,0.422,4.233,-0.342,0.734531708878417,0.999984495355126,-4.78236199047773
ENSG00000027075.17,PRKCH,PRKCH,-0.142,-0.987,0.704,4.626,-0.342,0.734547032250315,0.999984495355126,-4.80328149068723
ENSG00000181450.18,ZNF678,ZNF678,-0.092,-0.642,0.458,3.142,-0.342,0.734552117989294,0.999984495355126,-4.71209348483835
ENSG00000163349.22,HIPK1,HIPK1,-0.061,-0.427,0.305,6.475,-0.342,0.734599282429368,0.999984495355126,-4.90545475881011
ENSG00000114738.11,MAPKAPK3,MAPKAPK3,-0.102,-0.708,0.505,5.779,-0.342,0.734609983432415,0.999984495355126,-4.88141379020854
ENSG00000203865.13,ATP1A1-AS1,ATP1A1-AS1,-0.171,-1.191,0.85,1.091,-0.342,0.734611482642658,0.999984495355126,-4.65741048194305
ENSG00000116039.13,ATP6V1B1,ATP6V1B1,-0.289,-2.014,1.436,-0.482,-0.342,0.734618879543412,0.999984495355126,-4.68898830963491
ENSG00000136205.18,TNS3,TNS3,-0.131,-0.915,0.652,5.665,-0.342,0.734639820615026,0.999984495355126,-4.81621374765513
ENSG00000270605.1,,,-0.187,-1.301,0.928,-0.316,-0.342,0.73467073828472,0.999984495355126,-4.64882764150578
ENSG00000160404.18,TOR2A,TOR2A,0.062,-0.309,0.434,3.574,0.342,0.734711982369902,0.999984495355126,-4.74099142242751
ENSG00000116544.12,DLGAP3,DLGAP3,0.414,-2.062,2.891,-3.816,0.342,0.734905938549055,0.999984495355126,-4.61926400438677
ENSG00000106333.13,PCOLCE,PCOLCE,0.301,-1.5,2.103,2.189,0.342,0.734918360740655,0.999984495355126,-4.6621559744817
ENSG00000284946.1,,,-0.366,-2.557,1.825,0.886,-0.342,0.735047510303751,0.999984495355126,-4.63626279584406
ENSG00000196620.10,UGT2B15,UGT2B15,-0.261,-1.819,1.298,-3.121,-0.342,0.735083619781407,0.999984495355126,-4.62519972938374
ENSG00000148384.14,INPP5E,INPP5E,0.108,-0.54,0.757,4.538,0.342,0.735098847266453,0.999984495355126,-4.80893476785191
ENSG00000179262.10,RAD23A,RAD23A,-0.054,-0.38,0.271,6.335,-0.342,0.735135176406737,0.999984495355126,-4.8908432002937
ENSG00000171735.21,CAMTA1,CAMTA1,0.058,-0.288,0.404,4.769,0.341,0.735201054608963,0.999984495355126,-4.79977719287347
ENSG00000183671.13,CMKLR2,CMKLR2,-0.759,-5.304,3.785,-1.686,-0.341,0.735262334197532,0.999984495355126,-4.61544201269979
ENSG00000259494.2,MRPL46,MRPL46,-0.077,-0.537,0.383,4.014,-0.341,0.735271033859804,0.999984495355126,-4.74924083489332
ENSG00000165672.7,PRDX3,PRDX3,-0.115,-0.806,0.575,7.479,-0.341,0.735277298523652,0.999984495355126,-4.90827581217097
ENSG00000006047.13,YBX2,YBX2,0.289,-1.439,2.017,-0.582,0.341,0.735301709692759,0.999984495355126,-4.67583908680446
ENSG00000114861.24,FOXP1,FOXP1,-0.07,-0.486,0.347,5.481,-0.341,0.735307294819273,0.999984495355126,-4.83785199575339
ENSG00000270277.1,,,-0.202,-1.413,1.008,-2.636,-0.341,0.735342259765459,0.999984495355126,-4.61853603513542
ENSG00000172239.14,PAIP1,PAIP1,-0.078,-0.542,0.387,6.363,-0.341,0.735372080837077,0.999984495355126,-4.88945702873442
ENSG00000166900.17,STX3,STX3,0.08,-0.399,0.559,5.284,0.341,0.735373620685039,0.999984495355126,-4.83939077061628
ENSG00000139734.19,DIAPH3,DIAPH3,-0.319,-2.23,1.592,3.329,-0.341,0.735378654359231,0.999984495355126,-4.67296553660885
ENSG00000267811.1,,,-0.23,-1.61,1.149,-2.74,-0.341,0.73541643044706,0.999984495355126,-4.61795036942421
ENSG00000138459.9,SLC35A5,SLC35A5,-0.092,-0.643,0.459,5.438,-0.341,0.735422919525264,0.999984495355126,-4.83195959448781
ENSG00000254539.1,,,-0.441,-3.084,2.202,-4.225,-0.341,0.735488018114503,0.999984495355126,-4.61238329155766
ENSG00000186416.18,NKRF,NKRF,-0.078,-0.546,0.39,4.107,-0.341,0.735541888749022,0.999984495355126,-4.78681242786312
ENSG00000229932.3,YWHAZP3,YWHAZP3,-0.148,-1.036,0.739,-1.535,-0.341,0.735543559942662,0.999984495355126,-4.63131263031011
ENSG00000013588.10,GPRC5A,GPRC5A,0.199,-0.992,1.39,7.626,0.341,0.735550212954104,0.999984495355126,-4.92742199220122
ENSG00000250863.2,,,0.292,-1.459,2.044,-5.496,0.341,0.735635012045303,0.999984495355126,-4.60987864930122
ENSG00000240087.3,RPSAP12,RPSAP12,0.149,-0.746,1.045,-2.161,0.341,0.735648817357049,0.999984495355126,-4.62945527404508
ENSG00000157703.16,SVOPL,SVOPL,0.246,-1.228,1.719,-1.583,0.341,0.735690377861382,0.999984495355126,-4.65572791716589
ENSG00000115486.13,GGCX,GGCX,-0.086,-0.603,0.431,5.76,-0.341,0.735705218362026,0.999984495355126,-4.8593279440177
ENSG00000100523.17,DDHD1,DDHD1,-0.081,-0.566,0.405,4.022,-0.341,0.735755446442797,0.999984495355126,-4.74933416241281
ENSG00000142686.8,C1orf216,C1orf216,-0.139,-0.973,0.695,3.498,-0.341,0.735760606856921,0.999984495355126,-4.70141083268574
ENSG00000227258.7,SMIM2-AS1,SMIM2-AS1,0.229,-1.145,1.603,-0.162,0.341,0.73580288338334,0.999984495355126,-4.64824119366607
ENSG00000223829.6,,,-0.331,-2.32,1.657,-4.45,-0.341,0.735842302517272,0.999984495355126,-4.61825729015879
ENSG00000112139.17,MDGA1,MDGA1,-0.41,-2.871,2.051,2.113,-0.341,0.735846866631781,0.999984495355126,-4.66083591507383
ENSG00000206557.6,TRIM71,TRIM71,0.347,-1.738,2.432,-3.864,0.34,0.735947852082855,0.999984495355126,-4.61700608102592
ENSG00000170348.9,TMED10,TMED10,-0.087,-0.612,0.438,8.389,-0.34,0.735963341695476,0.999984495355126,-4.92277049581643
ENSG00000261052.6,SULT1A3,SULT1A3,0.199,-0.996,1.394,2.983,0.34,0.735968338832216,0.999984495355126,-4.70536676489108
ENSG00000227640.5,SOX21-AS1,SOX21-AS1,0.159,-0.798,1.117,0.481,0.34,0.735980339386881,0.999984495355126,-4.71729358271698
ENSG00000116017.11,ARID3A,ARID3A,-0.107,-0.748,0.534,3.457,-0.34,0.736051029623321,0.999984495355126,-4.71185071103844
ENSG00000118640.11,VAMP8,VAMP8,-0.104,-0.727,0.519,6.152,-0.34,0.736067307157406,0.999984495355126,-4.912759200352
ENSG00000271167.1,LINC01109,LINC01109,-0.251,-1.757,1.256,-5.909,-0.34,0.73615565407838,0.999984495355126,-4.60982295350869
ENSG00000250264.1,,,-0.206,-1.441,1.03,2.636,-0.34,0.736171965206657,0.999984495355126,-4.68996217005166
ENSG00000107317.13,PTGDS,PTGDS,-0.79,-5.54,3.959,-3.724,-0.34,0.736183576937111,0.999984495355126,-4.61031050734688
ENSG00000232098.3,ZNF584-DT,ZNF584-DT,0.141,-0.704,0.986,2.847,0.34,0.736226862336494,0.999984495355126,-4.70511718682911
ENSG00000159199.14,ATP5MC1,ATP5MC1,-0.148,-1.039,0.743,5.304,-0.34,0.7362411387483,0.999984495355126,-4.815580555036
ENSG00000203710.12,CR1,CR1,0.494,-2.475,3.462,-5.36,0.34,0.736326067459409,0.999984495355126,-4.61266977105454
ENSG00000182093.16,GET1,GET1,-0.112,-0.784,0.56,5.031,-0.34,0.736346373157062,0.999984495355126,-4.78073477155838
ENSG00000287707.1,,,0.404,-2.023,2.83,-1.386,0.34,0.736356026945915,0.999984495355126,-4.62312073555749
ENSG00000153904.21,DDAH1,DDAH1,-0.106,-0.744,0.532,6.012,-0.34,0.736369731713297,0.999984495355126,-4.77421121091862
ENSG00000293287.2,,,0.234,-1.171,1.639,-1.994,0.34,0.736391786411493,0.999984495355126,-4.62327578306796
ENSG00000109819.9,PPARGC1A,PPARGC1A,0.184,-0.925,1.294,1.751,0.34,0.736477037663834,0.999984495355126,-4.76215263929079
ENSG00000100599.16,RIN3,RIN3,0.105,-0.529,0.74,3.626,0.34,0.736517642472237,0.999984495355126,-4.74635679466403
ENSG00000178342.5,KCNG2,KCNG2,-0.545,-3.826,2.735,-3.85,-0.34,0.736537011201398,0.999984495355126,-4.61494770206314
ENSG00000140545.16,MFGE8,MFGE8,-0.163,-1.146,0.82,6.028,-0.34,0.736540100138393,0.999984495355126,-4.82890320007183
ENSG00000079739.17,PGM1,PGM1,-0.109,-0.766,0.547,5.592,-0.34,0.736547981342,0.999984495355126,-4.86300096473417
ENSG00000178695.6,KCTD12,KCTD12,-0.173,-1.217,0.87,6.633,-0.34,0.736584023245743,0.999984495355126,-4.89228560748296
ENSG00000145244.12,CORIN,CORIN,-0.664,-4.657,3.33,-2.5,-0.34,0.736594135626814,0.999984495355126,-4.61394382394425
ENSG00000166340.18,TPP1,TPP1,-0.11,-0.769,0.55,6.902,-0.34,0.736628348826937,0.999984495355126,-4.89248910458202
ENSG00000176973.8,FAM89B,FAM89B,-0.096,-0.677,0.484,5.144,-0.34,0.736630724179719,0.999984495355126,-4.83731688345923
ENSG00000123342.16,MMP19,MMP19,-0.464,-3.254,2.327,-0.692,-0.339,0.736637903466755,0.999984495355126,-4.62206045367124
ENSG00000293074.1,,,-0.251,-1.76,1.259,-5.694,-0.339,0.736674480237513,0.999984495355126,-4.60984155882483
ENSG00000085871.9,MGST2,MGST2,-0.089,-0.626,0.448,5.042,-0.339,0.736701892748303,0.999984495355126,-4.85612685701255
ENSG00000149499.12,EML3,EML3,-0.097,-0.684,0.489,5.244,-0.339,0.736749944716206,0.999984495355126,-4.84255659989638
ENSG00000175073.8,VCPIP1,VCPIP1,-0.051,-0.355,0.254,5.067,-0.339,0.73679004416997,0.999984495355126,-4.85492041411483
ENSG00000135913.11,USP37,USP37,-0.063,-0.442,0.316,4.278,-0.339,0.736799145713512,0.999984495355126,-4.79886764166538
ENSG00000108821.14,COL1A1,COL1A1,0.171,-0.861,1.203,4.3,0.339,0.736823203257488,0.999984495355126,-4.72792362554086
ENSG00000186891.14,TNFRSF18,TNFRSF18,-0.23,-1.618,1.157,-1.729,-0.339,0.736823788629316,0.999984495355126,-4.63536022019781
ENSG00000125657.5,TNFSF9,TNFSF9,-0.173,-1.212,0.867,2.354,-0.339,0.736863930857255,0.999984495355126,-4.70753667773379
ENSG00000198917.13,SPOUT1,SPOUT1,-0.095,-0.67,0.479,4.616,-0.339,0.736975205530114,0.999984495355126,-4.80299436294796
ENSG00000165156.15,ZHX1,ZHX1,-0.056,-0.394,0.282,5.693,-0.339,0.737023170666655,0.999984495355126,-4.87792035672775
ENSG00000011638.11,LDAF1,LDAF1,0.149,-0.751,1.05,5.328,0.339,0.737043197630841,0.999984495355126,-4.86045542190081
ENSG00000175920.18,DOK7,DOK7,0.144,-0.724,1.012,-0.713,0.339,0.737073790279815,0.999984495355126,-4.66687802302468
ENSG00000249042.6,FAM151B-DT,FAM151B-DT,-0.17,-1.192,0.853,2.991,-0.339,0.737083990042904,0.999984495355126,-4.68448194285643
ENSG00000148291.10,SURF2,SURF2,0.08,-0.401,0.561,3.803,0.339,0.737092023346232,0.999984495355126,-4.76962562556474
ENSG00000237301.1,,,0.229,-1.152,1.61,-3.406,0.339,0.73709276436418,0.999984495355126,-4.62217893261934
ENSG00000165886.5,UBTD1,UBTD1,-0.104,-0.73,0.522,4.625,-0.339,0.737093584763254,0.999984495355126,-4.75669300691756
ENSG00000198771.11,RCSD1,RCSD1,-0.369,-2.593,1.856,-1.019,-0.339,0.737110930459522,0.999984495355126,-4.63326152525092
ENSG00000108591.10,DRG2,DRG2,0.05,-0.25,0.349,4.926,0.339,0.737154806188505,0.999984495355126,-4.82481102034825
ENSG00000108666.11,C17orf75,C17orf75,-0.159,-1.116,0.799,4.383,-0.339,0.737158377013751,0.999984495355126,-4.77527611459418
ENSG00000248527.1,MTATP6P1,MTATP6P1,0.077,-0.389,0.544,7.756,0.339,0.737215771858494,0.999984495355126,-4.92269437754185
ENSG00000173175.16,ADCY5,ADCY5,0.396,-1.994,2.786,-3.618,0.339,0.737228010894228,0.999984495355126,-4.6165517624649
ENSG00000101883.6,RHOXF1,RHOXF1,0.367,-1.847,2.581,-3.326,0.339,0.737297989814555,0.999984495355126,-4.62194062061136
ENSG00000011105.14,TSPAN9,TSPAN9,-0.11,-0.776,0.555,5.28,-0.339,0.737344071485115,0.999984495355126,-4.81566236187639
ENSG00000138074.15,SLC5A6,SLC5A6,-0.091,-0.639,0.458,4.447,-0.339,0.737379017555987,0.999984495355126,-4.78381209265824
ENSG00000231407.6,GORAB-AS1,GORAB-AS1,-0.284,-1.997,1.429,-3.786,-0.338,0.737429896537326,0.999984495355126,-4.61268058616771
ENSG00000258636.2,LRFN5-DT,LRFN5-DT,-0.448,-3.151,2.256,-5.02,-0.338,0.737521679350387,0.999984495355126,-4.61019926331826
ENSG00000187905.11,LRRC74B,LRRC74B,0.283,-1.428,1.995,-3.45,0.338,0.737525731169063,0.999984495355126,-4.6219709536346
ENSG00000143507.18,DUSP10,DUSP10,0.196,-0.989,1.382,4.066,0.338,0.737535178754087,0.999984495355126,-4.80333816002448
ENSG00000099337.5,KCNK6,KCNK6,0.113,-0.572,0.798,5.549,0.338,0.737590739846632,0.999984495355126,-4.87532310989056
ENSG00000183439.10,TRIM61,TRIM61,-0.286,-2.014,1.442,-0.166,-0.338,0.737629985147831,0.999984495355126,-4.63835092477222
ENSG00000100749.9,VRK1,VRK1,-0.175,-1.236,0.885,4.049,-0.338,0.73771939513579,0.999984495355126,-4.75797462716092
ENSG00000206053.13,JPT2,JPT2,-0.074,-0.52,0.372,7.31,-0.338,0.737769275990731,0.999984495355126,-4.91958955038903
ENSG00000260948.1,,,-0.158,-1.11,0.795,-0.434,-0.338,0.737772945889105,0.999984495355126,-4.64360306253893
ENSG00000204427.12,ABHD16A,ABHD16A,0.06,-0.303,0.423,5.042,0.338,0.73778488973568,0.999984495355126,-4.8289820458003
ENSG00000289037.2,LINC01530,LINC01530,-0.184,-1.297,0.929,-2.827,-0.338,0.73779314009549,0.999984495355126,-4.62234203199599
ENSG00000147160.9,AWAT2,AWAT2,0.398,-2.011,2.808,-3.331,0.338,0.737819541478704,0.999984495355126,-4.61565319672839
ENSG00000284471.1,,,0.223,-1.124,1.57,-2.943,0.338,0.737846746898359,0.999984495355126,-4.63141236959257
ENSG00000176387.7,HSD11B2,HSD11B2,-0.259,-1.823,1.306,2.054,-0.338,0.737857662642774,0.999984495355126,-4.79548108169905
ENSG00000162931.12,TRIM17,TRIM17,0.133,-0.669,0.935,-2.332,0.338,0.737894886842815,0.999984495355126,-4.63518642890347
ENSG00000060688.13,SNRNP40,SNRNP40,0.052,-0.264,0.368,5.23,0.338,0.73795336387707,0.999984495355126,-4.83987542419035
ENSG00000068796.19,KIF2A,KIF2A,-0.072,-0.505,0.362,6.024,-0.338,0.737965952372347,0.999984495355126,-4.8862083616308
ENSG00000293455.1,,,0.457,-2.31,3.224,-5.114,0.338,0.738017248066541,0.999984495355126,-4.61138002352935
ENSG00000203852.4,H3C15,H3C15,0.362,-1.831,2.556,-4.415,0.338,0.738080048630523,0.999984495355126,-4.61802911873696
ENSG00000162545.6,CAMK2N1,CAMK2N1,-0.159,-1.121,0.803,4.957,-0.338,0.738105762052895,0.999984495355126,-4.85158322748078
ENSG00000257551.1,HLX-AS1,HLX-AS1,-0.251,-1.769,1.267,-4.88,-0.338,0.738126195581255,0.999984495355126,-4.60986350591139
ENSG00000128585.18,MKLN1,MKLN1,-0.054,-0.381,0.273,5.937,-0.337,0.738186446094332,0.999984495355126,-4.88296297001648
ENSG00000167397.15,VKORC1,VKORC1,-0.128,-0.906,0.65,5.181,-0.337,0.738200445806198,0.999984495355126,-4.77551107570727
ENSG00000112339.15,HBS1L,HBS1L,-0.066,-0.463,0.332,5.881,-0.337,0.738203553244238,0.999984495355126,-4.87374744065202
ENSG00000161618.10,ALDH16A1,ALDH16A1,-0.104,-0.736,0.527,4.56,-0.337,0.738224415130317,0.999984495355126,-4.8210039991408
ENSG00000156795.8,NTAQ1,NTAQ1,0.104,-0.524,0.731,3.504,0.337,0.738243182728144,0.999984495355126,-4.70773540980371
ENSG00000156384.15,SFR1,SFR1,-0.147,-1.037,0.743,3.23,-0.337,0.738288145582379,0.999984495355126,-4.71019715088577
ENSG00000127220.6,ABHD8,ABHD8,0.082,-0.417,0.582,3.466,0.337,0.738297824557596,0.999984495355126,-4.72850244282734
ENSG00000149503.13,INCENP,INCENP,-0.192,-1.358,0.973,4.379,-0.337,0.738300910417949,0.999984495355126,-4.78323118559403
ENSG00000261327.5,,,-0.251,-1.77,1.269,-5.149,-0.337,0.738314462523351,0.999984495355126,-4.60985591364535
ENSG00000268400.6,,,-0.913,-6.447,4.621,-2.481,-0.337,0.738340916247502,0.999984495355126,-4.62007365726668
ENSG00000167740.10,CYB5D2,CYB5D2,-0.129,-0.911,0.653,4.075,-0.337,0.738448166599296,0.999984495355126,-4.75529826570296
ENSG00000196453.8,ZNF777,ZNF777,-0.07,-0.496,0.355,4.144,-0.337,0.738512019861386,0.999984495355126,-4.79409606009111
ENSG00000239556.4,UPK3BL3P,UPK3BL3P,0.241,-1.22,1.702,-0.22,0.337,0.738521844795365,0.999984495355126,-4.64808316186343
ENSG00000119787.14,ATL2,ATL2,-0.1,-0.709,0.508,5.865,-0.337,0.738525267749416,0.999984495355126,-4.88365689346061
ENSG00000102043.16,MTMR8,MTMR8,-0.199,-1.407,1.009,-0.922,-0.337,0.738528921447914,0.999984495355126,-4.63735387958949
ENSG00000143971.9,ETAA1,ETAA1,-0.084,-0.593,0.425,4.207,-0.337,0.738564088506757,0.999984495355126,-4.77946470407258
ENSG00000124134.9,KCNS1,KCNS1,-0.302,-2.136,1.532,-1.006,-0.337,0.738577604208438,0.999984495355126,-4.63448251784734
ENSG00000245748.1,,,-0.231,-1.632,1.17,-3.484,-0.337,0.738594561345114,0.999984495355126,-4.62265788870622
ENSG00000064933.19,PMS1,PMS1,-0.108,-0.765,0.548,4.225,-0.337,0.738643832834207,0.999984495355126,-4.77583418180807
ENSG00000289731.2,,,0.389,-1.974,2.753,-1.668,0.337,0.738762134395178,0.999984495355126,-4.64886368442499
